TimerName,TimerColour,Alert,Vibration,IntervalShuffle,ReactionSessionRound,ReactionSessionRoundHundredths,ReactionIntervalDurationMin,ReactionIntervalDurationMinHundredths,ReactionIntervalDurationMax,ReactionIntervalDurationMaxHundredths,RestBetweenIntervalsMin,RestBetweenIntervalsMinHundredths,RestBetweenIntervalsMax,RestBetweenIntervalsMaxHundredths,NumberOfRounds,RestBetweenRoundsMin,RestBetweenRoundsMinHundredths,RestBetweenRoundsMax,RestBetweenRoundsMaxHundredths,CallName,CallColour,ReactionMaxNumberOfCalls,CallDurationMin,CallDurationMinHundredths,CallDurationMax,CallDurationMaxHundredths,HalfWayAlert,MessageText,MessageDelay,MessageDelayHundredths
,,,,,,,,,,,,,,,,,,,,GO! 8% - Fast (>1.5km speed),#FA4C4C,,0:01:30,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Rest - Flat (walk/easy jog),#49148B,,0:02:00,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,GO! 8% - Fast (>1.5km speed),#FA4C4C,,0:01:30,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Rest - Flat (walk/easy jog),#49148B,,0:02:00,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,10km Pace (Flat),#148B76,,0:05:00,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Walk (Flat),#DBDBDB,,0:01:00,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Fast Stride (Flat),#4CFAD0,,0:00:20,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Easy jog (Flat),#006596,,0:00:40,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Fast Stride (Flat),#4CFAD0,,0:00:20,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Easy jog (Flat),#006596,,0:00:40,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Fast Stride (Flat),#4CFAD0,,0:00:20,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Easy jog (Flat),#006596,,0:00:40,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Fast Stride (Flat),#4CFAD0,,0:00:20,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Easy jog (Flat),#006596,,0:00:40,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Fast Stride (Flat),#4CFAD0,,0:00:20,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Easy jog (Flat),#006596,,0:00:40,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Fast Stride (Flat),#4CFAD0,,0:00:20,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Easy jog (Flat),#006596,,0:00:40,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,Cool Down,#1886EC,,0:05:00,,,,FALSE,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0:00:30,
